elevation,latitude,longitude,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,water_area_change,water_area_pct_change,days_since_last_flood,flood_event
109.1929732,26.24925128,68.0,0.053567556,98260.6952,0.079456638,34.94097156,4.670540602,50.80568457,0.020584497,0.01230822,34.41461994,0.079376745,7,1,-227.4953503,-0.190257929,0.0,1
109.1929732,26.24925128,68.0,0.000690405,99690.59581,0.084524122,29.61115238,0.743861001,38.79144351,0.001140919,0.000712939,28.9430239,0.084594394,3,0,361.7191854,247.23903,9.0,0
,,,277.91,98050.1,0.9215,30.42,9.12,92.12,195.41,130.29,32.18,0.9085,7,1,,,,1
,,,339.04,98497.9,0.95,20.0,8.27,99.24,250.0,146.92,19.98,0.9254,7,1,,,,1
,,,16.04,101854.0,0.2159,36.27,2.65,51.73,12.22,6.25,35.26,0.2354,7,1,,,,0
,,,11.91,101457.8,0.2164,30.29,0.0,38.44,7.98,5.14,31.27,0.2107,2,0,,,,0
109.1929732,26.24925128,68.0,3.02e-05,98616.92074,0.087127978,33.78363462,4.808100282,51.58865485,1.01e-05,0.002441445,33.80263194,0.087941717,7,1,-142.7088202,-0.332481984,8.0,0
109.1929732,26.24925128,68.0,0.004450196,98463.88236,0.08763817,34.20850981,0.467942899,52.23455188,0.00255008,0.001102362,34.85995184,0.085235943,6,1,-213.5519879,-0.215865352,0.0,1
,,,168.16,99574.5,0.7188,32.9,6.65,81.86,108.82,65.35,30.93,0.7119,8,1,,,,1
,,,187.58,99330.6,0.7782,27.32,5.45,81.3,151.14,106.55,27.56,0.8038,6,1,,,,1
,,,10.1,101762.0,0.168,22.04,1.02,40.53,7.22,6.49,22.9,0.1537,10,0,,,,0
,,,159.19,99638.2,0.7131,20.0,3.0,84.39,119.52,89.12,19.46,0.7259,9,1,,,,1
,,,268.9,99052.6,0.8285,28.88,9.49,87.91,180.72,142.21,28.59,0.8278,8,1,,,,1
109.1929732,26.24925128,68.0,0.143878733,99573.58856,0.093625055,29.07080753,1.995548216,49.5352906,0.053264337,0.024426001,30.67777606,0.087281945,4,0,-197.9627118,-0.764505722,4.0,0
,,,282.41,98746.1,0.8397,25.84,7.25,91.52,211.71,143.96,25.1,0.8132,4,0,,,,1
,,,13.18,101193.6,0.1835,18.22,1.77,46.66,8.59,6.01,20.2,0.1645,5,0,,,,0
,,,2.4,101227.9,0.0803,26.86,0.05,22.87,1.43,0.98,27.52,0.0661,4,0,,,,0
109.1929732,26.24925128,68.0,0.012323179,99509.11118,0.203324852,29.76654628,0.663719462,65.52865527,0.023669165,0.018689066,29.55009182,0.207102449,9,1,1785.371707,1.540229017,0.0,1
,,,262.31,98457.6,0.8521,24.45,5.71,85.89,195.42,133.67,24.75,0.8244,8,1,,,,1
,,,304.38,98473.5,0.875,31.26,7.05,97.47,197.8,133.49,31.28,0.8554,8,1,,,,1
,,,293.06,98680.9,0.8651,25.38,9.17,96.44,176.18,97.09,25.78,0.8722,4,0,,,,1
,,,144.13,100204.5,0.69,29.37,4.05,77.5,113.08,79.42,29.24,0.7158,7,1,,,,1
,,,261.31,98334.4,0.8141,32.81,5.9,95.48,218.38,123.11,33.97,0.8139,9,1,,,,1
,,,280.97,98498.9,0.8293,20.24,10.66,91.05,222.71,126.02,18.93,0.8171,7,1,,,,1
,,,22.37,101511.9,0.3247,34.08,3.5,57.74,12.57,10.62,34.16,0.3419,3,0,,,,0
,,,287.26,98733.5,0.896,22.34,7.02,95.04,214.16,163.45,21.52,0.8682,2,0,,,,1
,,,109.62,100190.5,0.6454,20.16,3.76,75.0,90.84,62.32,19.19,0.6218,6,1,,,,1
,,,28.95,100500.0,0.35,33.93,3.51,70.0,20.0,11.52,32.73,0.3527,5,0,,,,0
,,,26.29,100589.1,0.3301,21.73,3.18,63.19,16.31,8.69,21.96,0.3279,4,0,,,,0
,,,7.68,101187.4,0.1484,20.64,1.35,32.34,6.54,4.17,20.03,0.1424,11,0,,,,0
,,,89.29,99976.4,0.6,26.2,3.0,76.6,56.17,40.64,24.59,0.6066,6,1,,,,1
109.1929732,26.24925128,68.0,0.006777723,100457.0116,0.087319608,15.5691955,1.337457486,58.73457005,0.005334429,0.002341373,15.73930151,0.087294063,12,0,529.9799314,0.792622943,0.0,1
,,,16.27,102176.7,0.2177,25.39,1.68,49.61,13.74,11.5,26.14,0.2082,12,0,,,,0
109.1929732,26.24925128,68.0,0.0,99394.53318,0.085714926,29.97094658,0.719421854,43.1917098,1.64e-05,3.02e-05,30.58842387,0.085751889,10,0,-178.0138199,-0.176796408,0.0,1
,,,105.69,100223.3,0.6642,28.1,3.56,77.65,79.3,59.53,27.61,0.6506,5,0,,,,1
109.1929732,26.24925128,68.0,1.34e-05,99995.17167,0.087723133,27.20039923,1.150374383,36.80016463,0.000124878,5.38e-05,27.01024825,0.087829032,10,0,-235.1238707,-0.181872686,0.0,1
,,,21.68,100500.0,0.2551,32.63,2.55,57.84,13.96,10.02,31.79,0.2725,12,0,,,,0
,,,204.05,99530.4,0.8091,22.45,5.0,84.42,146.12,122.27,20.6,0.7865,9,1,,,,1
,,,29.22,100500.0,0.35,27.72,1.66,66.9,18.09,9.97,27.04,0.367,8,1,,,,0
109.1929732,26.24925128,68.0,0.036378569,100647.2887,0.165145641,15.7419097,1.376305658,68.50646909,0.024506546,0.016683518,15.64922924,0.16808852,1,0,116.7050845,1.021491345,5.0,0
,,,292.59,98671.9,0.9131,33.59,11.58,92.56,183.02,148.11,31.67,0.9342,4,0,,,,1
,,,102.12,100056.7,0.6508,25.02,3.0,75.12,65.68,47.46,25.18,0.6331,6,1,,,,1
109.1929732,26.24925128,68.0,0.018168302,98614.51722,0.08495713,34.02559536,2.905762361,52.41876618,0.013700198,0.006019753,33.90992165,0.085072603,7,1,827.1217475,1.05037914,0.0,1
,,,115.51,100041.2,0.6592,23.34,3.0,79.35,87.76,70.82,23.14,0.6603,9,1,,,,1
,,,107.95,100409.6,0.6699,24.69,4.75,80.73,60.96,49.96,23.42,0.6745,7,1,,,,1
,,,200.19,99498.7,0.7281,20.51,4.24,85.6,124.08,102.68,19.79,0.7401,7,1,,,,1
,,,264.51,98885.9,0.8112,20.0,5.65,95.65,211.75,161.48,20.27,0.7883,4,0,,,,1
,,,21.43,100995.5,0.2376,33.13,3.04,55.28,17.15,14.95,33.18,0.2276,11,0,,,,0
,,,277.9,98440.3,0.8238,24.56,5.91,89.21,229.22,139.48,23.59,0.8323,7,1,,,,1
,,,103.43,99712.9,0.6281,21.14,3.54,75.9,65.12,50.82,20.34,0.657,4,0,,,,1
109.1929732,26.24925128,68.0,0.0,101026.649,0.087631091,14.6357516,2.287332619,51.01206029,0.0,8.74e-05,15.37046471,0.087671782,1,0,-124.3183836,-0.986088965,8.0,0
,,,242.81,99115.9,0.8254,25.21,8.61,92.56,184.91,150.9,25.15,0.7981,7,1,,,,1
,,,27.08,100500.0,0.3461,34.73,1.11,65.02,20.0,12.62,36.72,0.3263,1,0,,,,0
,,,22.76,101087.5,0.2934,29.69,2.13,44.75,14.17,8.66,29.19,0.292,11,0,,,,0
,,,194.9,99326.7,0.7792,23.24,3.99,86.97,152.87,91.96,22.17,0.7507,8,1,,,,1
109.1929732,26.24925128,68.0,0.873241859,98888.89902,0.40997642,27.25366068,2.090945997,88.08548678,0.648649538,0.627376549,27.17824471,0.401396603,8,1,286.7356225,0.968574562,9.0,0
,,,12.22,101833.2,0.2017,26.85,1.1,44.16,6.27,4.51,27.65,0.1929,3,0,,,,0
,,,324.12,98110.3,0.8563,27.08,10.86,99.78,224.57,180.0,26.27,0.8315,7,1,,,,1
,,,129.95,100044.4,0.6317,27.4,4.77,77.51,104.4,65.78,26.49,0.6386,10,0,,,,1
,,,23.82,100500.0,0.2767,25.8,2.31,57.8,16.19,13.21,27.36,0.2865,11,0,,,,0
,,,18.06,100818.9,0.2288,33.99,2.14,51.65,12.37,9.0,35.24,0.2414,1,0,,,,0
,,,16.14,101281.5,0.2219,28.12,1.44,48.97,11.84,8.29,28.93,0.2199,10,0,,,,0
,,,182.72,99757.6,0.6769,32.94,5.76,83.55,130.58,103.56,32.34,0.6471,7,1,,,,1
,,,26.95,100500.0,0.35,31.9,3.8,63.57,20.0,15.0,31.63,0.3645,3,0,,,,0
109.1929732,26.24925128,68.0,0.004810223,99576.21636,0.085092255,30.61320124,1.152988728,21.03852077,0.002005265,0.001494663,29.99450688,0.085427264,4,0,351.3304016,0.997685533,10.0,0
,,,28.39,100737.1,0.3492,33.6,4.53,66.79,14.43,12.81,32.17,0.361,8,1,,,,0
,,,254.83,98191.1,0.7624,22.22,3.28,88.71,192.48,132.41,22.74,0.7835,9,1,,,,1
,,,109.11,100389.8,0.6533,33.41,4.2,77.8,63.2,47.39,33.34,0.6361,8,1,,,,1
,,,25.56,100700.7,0.3027,32.24,2.38,59.7,17.5,12.2,32.25,0.3122,3,0,,,,0
,,,135.52,100105.6,0.635,21.45,4.71,81.24,79.33,66.6,19.6,0.6185,6,1,,,,1
,,,342.13,98507.5,0.909,20.0,9.84,100.0,243.55,140.81,18.4,0.8809,8,1,,,,1
,,,131.25,99999.6,0.6807,28.63,4.33,81.72,98.73,73.91,29.71,0.6952,7,1,,,,1
,,,317.63,98176.6,0.8808,20.06,5.49,100.0,191.32,112.97,20.5,0.8804,8,1,,,,1
,,,154.4,99230.1,0.6918,28.08,4.66,82.22,112.72,75.23,26.83,0.6766,10,0,,,,1
,,,194.62,99313.7,0.7692,34.23,3.72,85.01,152.77,123.99,36.1,0.7533,5,0,,,,1
,,,28.56,100701.9,0.3041,19.02,2.28,59.65,20.0,12.94,18.49,0.305,3,0,,,,0
,,,7.76,101725.8,0.1484,34.63,1.57,32.67,4.15,2.18,33.47,0.1313,11,0,,,,0
,,,321.74,98044.9,0.9318,26.8,6.51,96.83,250.0,180.0,28.21,0.9459,7,1,,,,1
,,,321.75,98000.0,0.9444,21.99,5.34,99.29,248.66,180.0,20.78,0.9239,4,0,,,,1
,,,349.55,98000.0,0.9149,20.03,11.61,93.41,250.0,148.79,21.7,0.9093,6,1,,,,1
109.1929732,26.24925128,68.0,0.00193146,98285.61791,0.084935442,34.26713232,6.128810346,51.44976969,0.003537881,0.009732925,34.61312648,0.085142332,7,1,412.6754245,530.2828084,8.0,0
,,,22.52,100908.2,0.2587,31.48,2.08,56.92,12.48,6.94,30.16,0.2524,3,0,,,,0
,,,189.13,99678.9,0.7198,26.55,4.12,84.49,123.94,91.03,25.58,0.6899,9,1,,,,1
,,,251.44,98731.1,0.816,27.01,6.34,91.11,160.45,93.31,28.15,0.844,6,1,,,,1
,,,255.6,98941.8,0.8285,27.36,8.49,90.09,195.78,150.02,25.43,0.8088,6,1,,,,1
,,,1.62,102562.0,0.0857,34.34,0.0,23.03,0.83,0.59,34.78,0.0743,4,0,,,,0
,,,2.67,101492.0,0.1064,19.07,0.38,24.59,1.37,0.88,19.2,0.1073,5,0,,,,0
,,,271.53,99053.9,0.8769,29.19,9.47,91.18,163.04,138.25,28.79,0.8944,2,0,,,,1
,,,169.42,99540.6,0.7377,23.84,4.4,86.26,138.64,83.07,23.04,0.7363,6,1,,,,1
,,,125.71,99515.6,0.6756,24.3,3.16,77.0,100.64,67.81,24.87,0.683,12,0,,,,1
,,,81.16,100288.2,0.6,24.45,3.0,75.0,54.34,42.63,25.37,0.6178,2,0,,,,1
,,,27.95,101029.4,0.3477,23.7,2.84,64.45,15.4,11.82,24.74,0.3526,5,0,,,,0
109.1929732,26.24925128,68.0,0.00015318,99881.80761,0.0854531,22.94592556,1.190322572,51.26526047,0.000294165,0.000140356,23.87946592,0.085418249,2,0,319.1837032,220.7476398,9.0,0
109.1929732,26.24925128,68.0,5.15e-05,100050.6544,0.085506346,23.03806883,2.390377716,52.19385701,0.000292283,0.000133429,23.32035948,0.085454679,2,0,319.1837032,0.995490369,10.0,0
,,,319.88,98000.0,0.8492,29.6,3.81,100.0,216.03,134.52,28.92,0.8224,2,0,,,,1
,,,126.55,99921.6,0.6968,24.21,3.16,79.78,99.99,68.2,25.74,0.7069,10,0,,,,1
,,,17.82,101175.7,0.2336,25.58,0.65,43.69,14.95,8.31,25.6,0.2176,11,0,,,,0
,,,141.86,99665.1,0.6802,20.4,3.21,80.56,117.76,100.09,20.57,0.6506,8,1,,,,1
109.1929732,26.24925128,68.0,0.005972058,98870.15965,0.093959188,33.24127956,2.377004086,55.47611539,0.012902495,0.007884375,33.13002322,0.088885883,9,1,-198.1453684,-0.216002291,1.0,0
,,,218.45,98926.6,0.7974,26.61,6.07,84.65,162.16,96.45,27.62,0.8042,7,1,,,,1
,,,158.63,99522.3,0.7073,25.71,3.48,84.17,121.44,99.07,27.61,0.7008,8,1,,,,1
109.1929732,26.24925128,68.0,8.38e-05,98870.67232,0.087753087,34.92243188,1.673116122,46.94793415,0.00277112,0.030826335,34.40584486,0.088888948,6,1,-204.9484699,-0.672689748,4.0,0
,,,318.63,98084.7,0.9296,31.1,9.7,98.22,182.62,149.95,31.05,0.9118,3,0,,,,1
,,,18.14,101350.0,0.2388,24.32,1.62,50.93,13.85,7.37,24.06,0.2562,8,1,,,,0
109.1929732,26.24925128,68.0,4.01e-05,100227.8804,0.087486313,26.68492701,0.486251956,43.41313949,6.42e-05,4.3e-05,26.41590813,0.087724003,10,0,-186.4309979,-0.491531235,7.0,0
,,,24.04,101192.7,0.316,29.67,0.8,60.85,16.84,13.13,28.63,0.3265,1,0,,,,0
,,,22.75,101212.3,0.2588,29.39,2.88,55.49,12.12,10.87,31.22,0.2483,9,1,,,,0
109.1929732,26.24925128,68.0,0.0,100102.8827,0.087050022,26.34729326,1.742163608,42.15647697,6.55e-05,3.05e-05,26.33366344,0.087119918,10,0,-130.8975113,-0.128283648,0.0,1
,,,22.58,100500.0,0.2943,20.45,1.79,54.93,14.6,11.2,19.76,0.2956,7,1,,,,0
,,,275.05,99272.0,0.8519,31.69,8.8,92.29,224.96,146.25,32.02,0.8759,9,1,,,,1
,,,8.6,101266.8,0.1685,23.77,1.43,34.31,7.21,3.91,22.49,0.1857,7,1,,,,0
,,,6.79,101573.8,0.1186,19.96,0.41,26.89,4.63,3.71,18.84,0.1065,7,1,,,,0
,,,278.85,98772.4,0.8677,20.0,6.77,93.01,204.73,145.19,19.28,0.8955,7,1,,,,1
,,,14.96,101427.3,0.217,26.28,1.77,39.94,13.07,6.89,26.85,0.2368,4,0,,,,0
109.1929732,26.24925128,68.0,0.025676265,100681.7171,0.097117146,19.00457005,1.611920887,42.82730432,0.00909035,0.006670836,18.74487228,0.100765342,2,0,-200.8496809,-0.388473353,3.0,0
,,,228.98,99047.3,0.7564,25.64,3.0,89.9,167.87,137.98,23.74,0.7321,6,1,,,,1
,,,6.77,103000.0,0.1465,34.5,0.84,32.71,4.69,4.14,36.27,0.1489,4,0,,,,0
,,,9.63,101570.1,0.1524,31.69,0.56,45.85,4.92,3.67,31.07,0.1654,5,0,,,,0
109.1929732,26.24925128,68.0,0.000361224,99853.8817,0.087935918,26.90867635,0.727051971,37.45994562,0.000121153,6.28e-05,27.02197254,0.088022329,10,0,-235.1238707,-0.133362642,0.0,1
,,,188.95,99386.8,0.7356,30.22,7.49,82.59,143.26,104.15,29.05,0.7092,5,0,,,,1
,,,8.92,101432.3,0.1202,22.21,1.83,35.55,4.57,2.81,22.93,0.1256,8,1,,,,0
109.1929732,26.24925128,68.0,0.003453011,99147.60979,0.091126809,32.1248701,2.168469521,58.4789177,0.001955222,0.00194723,32.39212765,0.092046175,9,1,-148.5172013,-0.530978854,7.0,0
,,,26.77,100864.8,0.3431,20.09,4.53,70.0,20.0,12.38,20.32,0.3608,7,1,,,,0
,,,22.05,100922.1,0.2833,25.01,1.42,50.56,11.3,7.31,26.12,0.2965,8,1,,,,0
,,,15.92,101692.7,0.2168,33.65,1.35,40.72,9.16,6.98,34.05,0.2018,5,0,,,,0
,,,13.78,101249.9,0.207,25.84,0.81,47.71,10.11,6.77,27.61,0.1923,2,0,,,,0
,,,127.8,100054.0,0.6592,22.15,3.67,80.62,81.39,55.14,24.1,0.6711,9,1,,,,1
,,,8.77,102443.0,0.1444,24.26,0.59,35.49,4.63,2.38,22.55,0.1345,9,1,,,,0
109.1929732,26.24925128,68.0,0.001366851,98786.55813,0.085095485,31.92209849,3.883274783,54.31453454,0.00056001,0.000967216,32.52966799,0.085033614,9,1,-116.3491427,-0.327299927,6.0,0
,,,12.66,101678.7,0.1731,24.28,1.48,45.11,8.45,6.91,24.4,0.1787,9,1,,,,0
,,,18.58,101232.4,0.2799,28.15,2.01,49.16,12.65,9.22,27.89,0.2841,1,0,,,,0
,,,260.01,98511.2,0.8362,21.98,3.0,91.38,155.68,111.33,20.54,0.8392,11,0,,,,1
,,,318.45,98362.9,0.9089,20.66,6.84,89.66,239.6,176.15,20.09,0.8977,9,1,,,,1
,,,11.92,102162.3,0.1696,22.69,1.77,36.7,9.16,7.58,23.88,0.1802,5,0,,,,0
,,,335.33,98171.6,0.95,20.0,7.96,96.92,189.02,127.3,21.75,0.9221,7,1,,,,1
,,,192.4,99419.5,0.7159,20.0,5.6,84.87,145.98,84.65,21.47,0.725,6,1,,,,1
109.1929732,26.24925128,68.0,4.47e-06,99884.99206,0.087752387,26.92282102,1.206890567,52.66244482,1.49e-06,5.61e-05,26.99735129,0.087650419,10,0,-180.7927687,-0.355301758,3.0,0
,,,292.49,98284.4,0.8948,20.0,6.42,94.35,199.1,114.76,18.8,0.8893,4,0,,,,1
,,,22.15,101465.8,0.2851,24.92,2.52,56.06,12.7,10.35,25.32,0.297,9,1,,,,0
,,,97.11,100500.0,0.6543,32.81,3.19,78.67,73.84,60.22,34.66,0.6661,10,0,,,,1
109.1929732,26.24925128,68.0,0.015834608,99085.67708,0.086501343,35.1168583,1.414498547,27.97478036,0.005537538,0.002442179,34.55103448,0.084993729,4,0,393.8139205,0.996708095,0.0,1
,,,345.77,98000.0,0.8985,22.98,10.18,97.2,205.02,163.18,23.17,0.9041,9,1,,,,1
,,,15.95,101225.3,0.218,19.93,2.78,46.17,12.29,7.86,20.54,0.222,10,0,,,,0
,,,15.65,101573.1,0.2379,24.79,0.9,57.06,12.24,10.91,26.09,0.2553,8,1,,,,0
109.1929732,26.24925128,68.0,0.000125336,100262.7291,0.087120753,22.13151018,1.504699322,50.88444381,0.000241985,0.000515681,22.15370957,0.087131912,11,0,44.05428261,0.056116017,0.0,1
,,,208.38,99072.6,0.7603,28.14,5.46,83.2,147.05,113.8,27.26,0.7751,9,1,,,,1
,,,24.96,100688.9,0.3362,34.95,3.64,65.4,17.38,15.0,36.3,0.34,1,0,,,,0
,,,19.08,100704.9,0.2479,26.85,1.16,48.9,10.73,6.79,27.15,0.2374,1,0,,,,0
,,,26.94,100804.1,0.35,23.73,1.66,62.94,20.0,12.9,24.44,0.3406,2,0,,,,0
,,,24.36,101005.7,0.2781,32.48,2.89,61.74,16.34,12.14,34.3,0.2643,7,1,,,,0
109.1929732,26.24925128,68.0,0.0,99534.7968,0.084415832,30.5067458,0.880500864,23.21842045,0.006376842,0.003474011,29.75965803,0.08451379,4,0,-197.9627118,-0.136835694,0.0,1
,,,24.25,100909.4,0.2679,34.96,0.78,58.66,19.08,12.93,35.16,0.2559,9,1,,,,0
109.1929732,26.24925128,68.0,0.002706304,100516.701,0.08559119,21.52155013,2.655456646,46.32982323,0.001804203,0.001677286,21.73263828,0.08560429,11,0,183.5524907,0.341104549,3.0,0
,,,216.45,99237.6,0.7635,32.39,5.79,82.69,124.16,81.87,33.43,0.7766,9,1,,,,1
109.1929732,26.24925128,68.0,0.0,100434.7455,0.093705554,22.82625129,0.775611687,48.53994566,3.69e-05,0.017386952,21.83787426,0.095608442,3,0,-222.8525245,-0.223350128,0.0,1
,,,310.57,98596.6,0.877,20.29,7.99,93.33,206.29,122.17,20.69,0.8726,8,1,,,,1
,,,277.31,98464.1,0.8786,26.04,5.64,98.3,198.79,141.07,25.02,0.8599,9,1,,,,1
,,,15.36,101566.9,0.2401,30.19,1.52,46.16,10.78,8.42,30.48,0.236,8,1,,,,0
,,,307.51,98636.3,0.9289,20.63,5.98,98.26,198.8,153.13,21.0,0.9587,9,1,,,,1
,,,29.15,100500.0,0.35,29.38,2.43,67.95,15.28,10.94,28.34,0.3522,6,1,,,,0
109.1929732,26.24925128,68.0,0.000184407,99154.64241,0.088346242,31.94148834,2.737754624,44.38697706,0.00173045,0.051610178,32.13846033,0.090896142,9,1,-117.80343,-0.48883344,7.0,0
,,,125.01,100098.6,0.6709,20.44,4.94,77.99,93.59,54.48,21.47,0.6945,8,1,,,,1
,,,25.85,101062.4,0.3165,22.75,4.02,62.77,17.33,11.41,21.79,0.3104,4,0,,,,0
,,,294.16,98476.3,0.8876,21.77,7.77,89.46,162.2,108.78,21.64,0.8806,8,1,,,,1
,,,188.91,99461.5,0.8103,24.09,3.7,85.8,160.54,100.6,23.8,0.7813,8,1,,,,1
,,,84.65,100500.0,0.6248,30.77,3.0,75.0,56.22,44.48,30.16,0.6216,7,1,,,,1
,,,132.23,99807.7,0.7088,26.18,4.31,83.79,98.9,71.02,28.11,0.6861,7,1,,,,1
,,,83.76,100117.0,0.6231,30.85,3.0,80.36,65.84,55.69,29.14,0.6028,10,0,,,,1
109.1929732,26.24925128,68.0,0.0,100487.0943,0.087545486,19.10598296,1.564898641,61.4808434,2.46e-05,1.43e-05,18.99317328,0.087483113,12,0,-163.7271927,-0.2849356,4.0,0
109.1929732,26.24925128,68.0,0.00087014,100479.9933,0.087804859,24.44730238,1.449102062,60.99216857,0.000694637,0.015695392,24.26977085,0.087905645,11,0,-17.59237276,-0.020686927,0.0,1
,,,95.84,100065.5,0.6031,23.53,3.0,75.0,63.18,40.0,23.76,0.587,6,1,,,,1
,,,4.2,102054.9,0.106,26.29,0.0,25.57,2.72,1.76,26.98,0.1199,8,1,,,,0
,,,27.41,100865.0,0.3282,30.11,1.55,65.52,20.0,15.0,30.15,0.3287,6,1,,,,0
,,,23.95,100605.9,0.2811,36.56,1.72,64.29,19.14,10.25,36.6,0.2814,7,1,,,,0
,,,161.33,99893.2,0.7196,31.9,6.23,86.01,117.81,66.45,31.67,0.6959,6,1,,,,1
,,,197.84,99507.5,0.735,32.71,7.36,81.58,128.93,90.91,33.49,0.7177,6,1,,,,1
,,,239.13,99080.8,0.7835,28.53,5.8,94.17,153.2,111.01,28.28,0.7672,3,0,,,,1
,,,261.7,98923.6,0.7705,21.14,7.1,90.57,150.57,127.52,21.01,0.7656,9,1,,,,1
,,,317.91,98643.5,0.9051,21.38,7.51,99.05,226.17,180.0,22.91,0.9286,12,0,,,,1
,,,28.72,100583.8,0.3394,24.54,4.09,67.07,20.0,12.63,24.35,0.347,2,0,,,,0
,,,22.43,101211.8,0.2748,26.88,3.27,59.57,11.65,7.42,27.18,0.2651,12,0,,,,0
,,,142.24,99344.9,0.6946,28.26,5.69,85.42,105.58,76.93,27.07,0.6949,11,0,,,,1
,,,1.32,101653.5,0.0802,25.17,0.49,20.0,0.88,0.76,23.54,0.0973,3,0,,,,0
,,,13.22,102056.1,0.1938,36.54,2.4,38.42,9.06,6.69,38.49,0.1792,6,1,,,,0
,,,22.64,101133.0,0.3223,31.82,2.51,57.38,15.04,9.14,30.54,0.3062,7,1,,,,0
,,,24.44,101401.7,0.2637,37.78,3.04,57.5,12.54,9.78,39.32,0.271,3,0,,,,0
,,,277.76,98163.3,0.8545,29.06,5.59,94.49,160.18,128.24,28.11,0.8458,6,1,,,,1
,,,185.81,99261.4,0.7426,30.0,4.94,81.93,121.92,69.81,31.52,0.7482,1,0,,,,1
,,,170.04,100281.2,0.7249,24.66,4.11,86.48,117.52,69.76,25.21,0.7276,8,1,,,,1
,,,19.5,100980.8,0.2892,20.06,0.0,48.67,12.78,8.8,20.47,0.3062,5,0,,,,0
109.1929732,26.24925128,68.0,0.000131695,100885.9745,0.087628906,14.43227919,2.797650368,52.14113729,4.39e-05,1.88e-05,14.32610044,0.087646907,1,0,-168.3848005,-0.140514515,0.0,1
109.1929732,26.24925128,68.0,0.0,98847.83667,0.08315496,35.40847034,1.707842679,33.11003298,2.05e-05,6.96e-05,35.02486588,0.083218844,5,0,615.0832306,0.662770641,0.0,1
,,,161.78,100031.9,0.7546,24.74,3.0,84.58,129.08,98.71,24.01,0.7724,9,1,,,,1
,,,13.23,101856.9,0.1879,20.14,0.87,44.29,10.59,7.16,21.27,0.1948,6,1,,,,0
,,,28.13,100504.3,0.3032,20.78,3.0,65.25,20.0,15.0,20.33,0.3053,12,0,,,,0
,,,1.51,102118.9,0.08,21.92,0.45,20.0,1.17,0.84,21.36,0.0669,2,0,,,,0
,,,26.62,101144.6,0.3473,32.05,2.37,70.0,17.43,8.85,33.67,0.34,10,0,,,,0
,,,188.72,99317.6,0.7173,24.17,7.1,84.61,110.19,85.9,26.1,0.7154,9,1,,,,1
109.1929732,26.24925128,68.0,0.00015982,100683.3759,0.085442507,17.61077553,3.732735336,52.39823935,0.000803301,0.000689581,17.64078213,0.085435472,12,0,199.4727974,0.371348547,3.0,0
,,,0.86,102168.9,0.0942,36.69,1.05,21.54,0.66,0.44,36.81,0.0942,10,0,,,,0
,,,14.21,101454.2,0.2159,33.72,0.43,43.38,8.19,4.92,35.68,0.2321,8,1,,,,0
,,,90.14,100500.0,0.6317,27.66,3.72,75.0,59.95,44.27,28.78,0.6507,8,1,,,,1
,,,7.74,101685.4,0.1494,22.43,1.46,35.16,5.8,2.99,20.65,0.1692,6,1,,,,0
,,,1.03,102053.9,0.1411,34.2,0.34,27.34,0.92,0.67,32.56,0.1547,8,1,,,,0
,,,289.71,98775.8,0.8822,33.35,6.96,93.93,230.05,180.0,32.32,0.8589,4,0,,,,1
,,,11.24,102107.1,0.2056,32.51,1.19,39.02,7.55,4.15,30.94,0.1963,12,0,,,,0
,,,222.17,98841.3,0.7707,33.68,5.93,86.17,179.54,122.5,32.01,0.7705,11,0,,,,1
,,,18.02,100719.1,0.211,31.83,2.42,51.98,13.85,9.91,32.87,0.1985,4,0,,,,0
,,,151.77,100251.8,0.7346,27.8,4.73,78.92,109.54,67.46,26.13,0.7281,7,1,,,,1
,,,6.31,102540.0,0.1259,19.79,0.0,27.34,4.23,2.6,19.51,0.1225,2,0,,,,0
109.1929732,26.24925128,68.0,0.002053745,99075.0862,0.085049126,33.34822991,1.709749354,45.00358461,0.000960697,0.000945372,32.46283006,0.085145894,9,1,-197.7858428,-0.217026794,1.0,0
,,,334.9,98003.7,0.9021,22.46,5.97,99.78,190.46,161.45,22.82,0.8832,8,1,,,,1
,,,15.79,102190.0,0.2248,30.66,1.7,48.37,9.63,8.56,29.9,0.235,10,0,,,,0
,,,81.37,100355.2,0.6047,26.78,4.26,77.54,52.26,43.84,28.25,0.6323,7,1,,,,1
,,,1.8,102607.2,0.1043,23.03,0.0,20.0,1.31,0.99,21.05,0.1038,8,1,,,,0
,,,7.28,102224.5,0.1659,27.24,1.42,31.76,5.14,3.42,25.76,0.1643,8,1,,,,0
,,,14.97,102605.2,0.233,25.69,2.03,45.46,11.45,9.84,25.15,0.2497,4,0,,,,0
,,,4.51,102637.6,0.1277,31.08,1.03,22.82,3.94,3.47,30.71,0.1474,9,1,,,,0
109.1929732,26.24925128,68.0,0.004041765,100103.0202,0.093270389,29.42559416,0.282697932,50.50025113,0.003576814,0.014866087,28.36134966,0.096224168,10,0,315.8057735,99.29089534,10.0,0
,,,113.23,100223.0,0.6152,21.11,3.49,76.24,95.54,77.41,23.04,0.6419,9,1,,,,1
,,,11.07,101012.1,0.2317,20.36,1.8,41.29,7.64,5.47,20.81,0.2381,11,0,,,,0
