precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,flood_event
13.85,101646.4,0.1707,32.33,2.62,41.66,7.67,4.0,32.42,0.1838,4,0,0
23.59,101622.9,0.2652,23.04,3.1,54.68,12.27,7.84,22.43,0.2817,7,1,0
17.86,101667.1,0.2461,24.29,0.81,45.89,14.82,11.38,24.83,0.2459,2,0,0
9.84,102001.9,0.1543,32.64,0.46,41.45,5.79,3.8,33.37,0.1627,4,0,0
9.61,100893.5,0.168,18.75,1.39,36.06,7.17,5.84,17.5,0.1726,5,0,0
135.72,100210.3,0.6544,25.67,3.0,80.75,86.97,63.2,25.46,0.6428,6,1,1
166.58,99709.2,0.6978,29.18,3.51,81.21,120.8,76.78,30.3,0.7235,1,0,1
319.54,98477.3,0.8612,25.03,8.54,94.31,177.16,139.14,24.65,0.8849,8,1,1
227.89,99531.7,0.7638,21.2,6.25,84.55,192.84,127.34,22.31,0.7366,4,0,1
23.82,101000.3,0.3083,33.97,3.8,61.37,13.52,8.76,32.28,0.3129,3,0,0
102.77,100485.6,0.6137,32.63,3.13,79.39,74.62,45.58,30.94,0.6332,1,0,1
238.68,98985.6,0.8502,25.97,7.42,85.69,166.33,111.35,25.41,0.852,9,1,1
23.25,100612.6,0.2878,20.08,3.87,54.87,14.6,11.35,19.97,0.2963,10,0,0
6.13,101801.1,0.1418,36.0,0.96,28.35,5.1,3.83,37.46,0.1264,8,1,0
158.03,99255.1,0.6826,25.57,3.88,82.72,111.82,91.6,25.99,0.6914,6,1,1
3.53,102197.9,0.1413,37.21,0.32,23.47,3.12,1.65,36.52,0.1376,3,0,0
27.93,100719.7,0.3402,27.68,4.1,66.69,16.17,11.97,27.54,0.3424,2,0,0
28.93,100825.7,0.3412,25.67,4.09,65.17,16.8,10.84,26.62,0.3605,5,0,0
10.7,101793.8,0.1812,27.24,1.09,38.72,6.07,4.88,29.01,0.1921,9,1,0
13.9,101370.8,0.1871,27.14,1.24,48.12,9.17,6.34,25.97,0.1825,3,0,0
137.34,99673.4,0.6576,25.96,4.66,79.91,104.64,82.07,27.62,0.6373,9,1,1
173.84,100094.2,0.6928,27.55,7.07,81.77,98.59,58.07,27.35,0.712,7,1,1
20.73,101457.9,0.2934,29.86,2.26,54.99,18.37,13.53,27.89,0.2823,11,0,0
24.82,100500.0,0.2936,27.03,2.17,61.92,18.18,15.0,26.68,0.3043,5,0,0
11.21,101597.0,0.1818,27.23,0.67,39.5,9.35,6.71,29.0,0.1698,8,1,0
264.82,98248.2,0.9265,20.31,7.12,92.8,165.84,93.81,19.19,0.9439,10,0,1
16.84,100816.2,0.2548,28.27,2.55,51.6,11.79,7.82,28.26,0.2519,9,1,0
27.57,101413.6,0.35,26.74,3.57,65.01,16.84,13.24,26.53,0.3369,4,0,0
269.87,99319.4,0.8676,27.56,9.18,97.33,210.07,158.12,28.13,0.872,12,0,1
165.22,99793.6,0.6872,33.23,6.25,82.28,103.36,68.55,34.07,0.6618,8,1,1
278.82,98729.9,0.8462,25.19,8.73,90.11,197.0,165.35,24.38,0.8724,1,0,1
125.26,100439.0,0.6001,31.57,3.87,77.19,93.51,56.66,30.96,0.5984,8,1,1
305.1,98950.3,0.909,27.11,6.9,98.44,213.67,132.78,26.43,0.9083,11,0,1
338.13,98000.0,0.9086,25.53,9.15,97.3,250.0,180.0,27.21,0.8946,7,1,1
275.15,98897.5,0.8573,22.41,7.49,88.82,207.02,116.86,21.0,0.8474,9,1,1
22.21,100667.0,0.2636,30.63,3.67,59.31,17.86,13.34,30.56,0.2511,7,1,0
5.16,102253.3,0.1062,26.12,0.0,27.28,3.12,2.17,27.1,0.0952,1,0,0
5.99,102153.0,0.1222,33.65,1.03,20.62,3.49,2.8,34.14,0.124,1,0,0
23.79,101264.3,0.2948,26.85,4.26,56.59,14.14,8.74,26.89,0.2826,6,1,0
335.26,98259.2,0.9446,31.03,10.64,100.0,239.22,179.01,29.86,0.9402,9,1,1
4.97,102712.9,0.1385,25.51,0.38,31.49,3.36,1.78,26.12,0.1408,11,0,0
272.97,98599.5,0.8848,22.64,9.39,90.65,174.46,132.51,22.57,0.8928,6,1,1
9.34,102037.4,0.1497,34.76,1.81,32.21,7.25,4.63,33.95,0.1368,3,0,0
7.23,101680.2,0.1399,36.74,1.57,37.46,5.04,2.53,38.38,0.1341,2,0,0
102.6,99698.6,0.6274,29.74,3.96,77.41,80.86,57.43,30.03,0.5994,5,0,1
2.66,102543.0,0.1021,32.25,0.23,22.74,1.78,1.19,30.34,0.0835,2,0,0
95.46,100500.0,0.6,24.89,3.52,78.34,55.82,40.0,25.82,0.5923,7,1,1
139.7,100184.0,0.7139,29.73,4.21,83.31,115.63,76.88,29.36,0.7173,6,1,1
156.18,98980.9,0.6657,26.23,4.89,80.94,121.42,99.03,26.78,0.6709,6,1,1
103.09,100253.3,0.6333,28.73,3.55,75.0,77.48,45.22,29.82,0.647,9,1,1
29.87,100690.0,0.35,33.28,1.62,66.26,20.0,11.76,33.57,0.3571,8,1,0
13.64,101370.0,0.1701,36.97,1.54,43.01,10.5,7.86,38.57,0.1548,2,0,0
331.98,98108.9,0.8721,24.5,6.9,100.0,200.61,158.63,24.33,0.8656,8,1,1
172.52,99629.2,0.7274,20.0,4.64,91.31,100.37,63.37,20.29,0.7149,7,1,1
237.55,99503.2,0.8108,26.87,5.68,91.42,174.25,129.75,26.96,0.8331,9,1,1
1.74,102478.9,0.1113,29.31,0.0,25.17,1.34,0.96,27.58,0.096,7,1,0
2.53,102853.9,0.1065,32.82,0.0,22.61,1.38,0.87,33.09,0.1076,11,0,0
26.34,100568.5,0.3457,28.15,3.36,64.22,19.32,9.78,28.12,0.3421,6,1,0
196.78,98733.5,0.7532,25.32,7.32,84.91,147.74,114.19,24.75,0.732,6,1,1
116.55,99646.4,0.6,24.97,4.94,79.07,77.57,60.49,24.36,0.5857,9,1,1
195.92,99440.0,0.7343,21.03,6.41,85.57,137.23,96.03,19.25,0.7265,9,1,1
2.21,102331.3,0.1029,35.23,1.4,24.51,1.21,0.86,36.49,0.0829,4,0,0
22.4,100799.9,0.2983,24.71,2.12,66.11,17.18,10.69,23.92,0.304,8,1,0
141.69,99737.5,0.6893,29.16,3.91,82.26,116.28,77.87,30.83,0.6822,12,0,1
23.92,101082.7,0.2995,23.83,2.24,54.81,16.69,8.88,23.61,0.2915,1,0,0
306.9,98874.8,0.9185,21.25,6.7,97.99,175.13,117.63,22.72,0.9242,6,1,1
9.62,102049.3,0.1615,23.4,1.85,40.64,8.07,4.53,24.68,0.1698,4,0,0
27.26,101112.4,0.3,36.26,4.29,68.46,19.12,12.23,34.57,0.2827,9,1,0
27.92,100500.0,0.3479,22.69,3.67,70.0,20.0,15.0,21.42,0.3448,9,1,0
19.08,100704.9,0.2479,26.85,1.16,48.9,10.73,6.79,27.15,0.2374,1,0,0
242.81,99115.9,0.8254,25.21,8.61,92.56,184.91,150.9,25.15,0.7981,7,1,1
172.12,99418.5,0.7255,23.29,7.22,83.72,145.89,105.98,23.43,0.7538,8,1,1
23.3,101148.1,0.3153,29.59,2.66,56.56,12.98,8.34,31.39,0.3135,2,0,0
0.09,102667.2,0.1098,30.52,0.0,20.0,0.06,0.05,31.33,0.1142,3,0,0
20.81,101517.8,0.2579,28.54,1.74,57.33,10.83,9.39,28.12,0.257,9,1,0
294.12,98560.9,0.9206,20.0,7.56,93.52,197.23,123.0,18.61,0.9089,1,0,1
105.79,100315.2,0.6,28.24,3.34,76.14,65.32,51.11,28.12,0.626,6,1,1
133.98,99749.4,0.6143,32.06,5.33,82.03,112.09,88.85,32.21,0.6121,6,1,1
29.68,100851.8,0.3382,34.9,3.73,67.54,19.01,15.0,36.42,0.3361,12,0,0
5.16,102503.3,0.1437,18.17,0.45,28.22,3.65,2.21,17.24,0.1249,8,1,0
1.57,101776.6,0.1015,28.49,0.51,20.07,0.82,0.59,28.48,0.0994,1,0,0
29.77,100500.0,0.3179,36.95,2.98,68.4,17.39,10.87,35.05,0.3005,5,0,0
274.84,98740.8,0.9009,27.94,3.12,94.32,210.69,170.11,28.91,0.8749,1,0,1
6.37,102202.0,0.1387,22.53,0.05,25.44,4.38,3.45,22.39,0.1475,1,0,0
15.14,101375.8,0.2452,37.65,0.66,42.51,8.64,7.29,36.67,0.2646,6,1,0
26.31,100500.0,0.3128,36.22,3.19,60.1,13.94,7.8,35.53,0.318,4,0,0
226.01,98884.3,0.7815,26.5,5.93,87.91,144.53,122.34,28.45,0.7527,6,1,1
27.41,100865.0,0.3282,30.11,1.55,65.52,20.0,15.0,30.15,0.3287,6,1,0
137.67,99684.6,0.6461,20.31,6.25,81.2,86.98,72.15,20.46,0.6271,9,1,1
12.02,101755.0,0.1997,31.78,2.13,45.23,6.13,3.29,30.65,0.1862,12,0,0
10.38,101258.1,0.2086,30.54,0.34,35.15,8.2,5.35,31.11,0.2199,9,1,0
28.65,100500.0,0.3487,32.34,3.17,70.0,20.0,14.83,31.54,0.3447,6,1,0
207.89,98768.1,0.7793,29.8,3.87,88.41,172.29,145.45,31.32,0.7936,4,0,1
12.24,101490.8,0.1881,31.54,0.34,34.86,8.08,5.95,32.64,0.1917,12,0,0
290.14,98635.4,0.914,26.23,8.16,92.4,230.15,162.19,26.17,0.9025,6,1,1
8.78,102713.2,0.1471,31.91,0.72,29.43,7.35,5.89,30.7,0.1564,9,1,0
255.78,99440.2,0.8607,28.9,4.13,87.7,175.55,118.92,30.14,0.8896,8,1,1
13.18,100585.0,0.2178,22.92,2.0,46.78,8.63,5.07,21.1,0.2063,7,1,0
110.51,99619.5,0.6502,33.21,3.0,81.51,87.37,65.03,33.36,0.6555,9,1,1
4.86,102291.6,0.0803,36.87,0.2,33.96,3.92,1.96,35.5,0.0986,7,1,0
291.75,99067.2,0.869,25.59,4.63,95.82,173.99,103.98,25.28,0.8749,6,1,1
22.75,101212.3,0.2588,29.39,2.88,55.49,12.12,10.87,31.22,0.2483,9,1,0
7.44,101951.8,0.1122,22.44,1.0,32.49,6.14,3.19,24.21,0.0952,10,0,0
19.84,101604.5,0.2568,25.33,2.87,56.89,14.12,9.61,26.47,0.2492,9,1,0
27.9,100543.8,0.3278,26.14,2.11,70.0,20.0,13.65,24.39,0.3256,11,0,0
10.55,101639.4,0.1434,21.0,1.52,32.72,6.02,3.74,22.51,0.1489,10,0,0
1.8,102607.2,0.1043,23.03,0.0,20.0,1.31,0.99,21.05,0.1038,8,1,0
21.37,101099.4,0.2504,35.19,2.16,55.14,11.47,7.16,36.79,0.2508,7,1,0
192.08,99865.0,0.7745,33.58,5.72,82.97,134.72,109.56,33.87,0.7526,10,0,1
9.62,101965.3,0.1751,25.15,1.07,34.83,8.28,7.44,25.13,0.1859,3,0,0
97.71,100500.0,0.6713,27.97,3.0,76.95,62.5,44.75,28.95,0.6522,5,0,1
239.91,98459.1,0.7667,31.61,6.55,96.85,134.79,85.18,31.91,0.771,7,1,1
240.39,99393.4,0.7892,30.01,7.32,89.73,158.8,89.18,28.08,0.8136,8,1,1
21.78,100788.5,0.2854,23.6,0.36,54.91,12.32,8.68,25.03,0.2999,2,0,0
17.09,102017.5,0.1921,31.01,2.45,45.65,12.39,6.91,30.55,0.1887,8,1,0
20.05,100864.3,0.243,28.81,2.8,53.54,13.61,10.94,28.36,0.2356,3,0,0
18.66,100555.1,0.2288,26.67,3.05,51.97,11.67,9.33,28.17,0.2321,3,0,0
313.77,98081.3,0.9156,20.36,6.24,95.89,182.15,106.88,21.68,0.8904,6,1,1
275.2,98456.4,0.8758,22.82,10.65,94.87,227.01,162.91,22.38,0.8823,1,0,1
181.98,100037.8,0.752,23.4,4.0,80.74,134.06,74.21,25.0,0.7612,6,1,1
207.15,99192.0,0.7601,26.82,6.62,85.75,159.36,110.21,24.94,0.7434,8,1,1
314.72,98281.7,0.9178,30.57,10.59,100.0,250.0,180.0,31.72,0.9307,8,1,1
201.64,99361.6,0.7494,33.81,4.14,83.03,145.4,102.59,32.01,0.7629,6,1,1
29.69,100618.3,0.35,22.5,2.31,70.0,15.37,8.91,21.19,0.3392,6,1,0
111.83,100500.0,0.6468,22.6,5.61,76.84,62.88,48.07,23.93,0.6231,7,1,1
339.3,98345.4,0.9328,23.11,9.23,100.0,250.0,180.0,23.78,0.9378,9,1,1
7.03,102874.3,0.1216,34.18,0.45,25.27,5.54,4.07,35.22,0.1156,6,1,0
9.59,102599.4,0.1225,35.17,0.56,42.31,5.79,4.25,37.14,0.1319,11,0,0
300.81,98849.9,0.8917,30.45,8.24,93.53,231.54,160.37,30.53,0.8826,10,0,1
264.9,98544.0,0.8739,27.87,8.81,89.94,192.38,134.67,28.24,0.8981,6,1,1
159.94,100185.1,0.6525,23.07,6.35,87.03,92.06,57.22,22.77,0.6249,7,1,1
272.57,98071.7,0.8509,20.39,5.69,91.11,192.58,141.13,19.19,0.8274,8,1,1
271.37,98517.0,0.82,29.45,8.79,93.52,189.68,104.78,29.28,0.8263,9,1,1
7.67,101722.0,0.1709,23.72,1.26,31.15,4.34,2.51,23.62,0.173,11,0,0
114.35,100500.0,0.6526,24.16,4.69,75.15,81.78,60.12,25.65,0.6294,11,0,1
18.07,101270.3,0.2368,25.4,1.67,50.16,11.81,7.81,23.97,0.2208,12,0,0
323.57,98384.0,0.95,32.67,6.52,100.0,250.0,177.5,32.24,0.9734,8,1,1
239.39,98929.6,0.8328,27.96,8.4,89.35,150.35,105.79,29.56,0.8213,7,1,1
239.56,99242.6,0.8288,27.91,4.77,92.2,175.48,110.91,26.34,0.803,4,0,1
16.7,101343.4,0.1982,35.34,2.57,46.37,10.95,9.56,35.91,0.1947,1,0,0
244.36,98794.5,0.8508,26.14,4.9,90.27,189.36,153.63,24.29,0.8379,7,1,1
188.47,99310.0,0.7646,34.33,5.12,84.62,117.96,96.23,35.21,0.7487,9,1,1
131.39,99587.9,0.6939,32.83,4.09,80.88,74.87,60.06,34.69,0.6886,6,1,1
20.81,101622.9,0.2839,30.82,2.52,54.8,11.69,7.66,30.56,0.2704,10,0,0
318.6,98086.5,0.9253,32.57,8.9,97.79,196.37,164.21,34.09,0.9158,8,1,1
256.65,99245.9,0.8089,30.12,6.33,95.45,144.4,95.52,32.07,0.7845,2,0,1
4.34,102462.1,0.1154,31.03,0.99,26.68,3.05,2.66,31.03,0.1063,11,0,0
310.13,98489.2,0.9188,23.69,5.84,95.69,177.8,114.0,25.4,0.9313,7,1,1
177.44,98795.8,0.7194,30.12,6.02,85.12,115.18,70.56,28.31,0.7158,8,1,1
22.01,101230.8,0.2719,24.86,0.28,56.65,16.2,11.14,23.54,0.2546,6,1,0
163.36,99745.4,0.7039,29.13,3.0,79.45,107.57,86.33,28.3,0.7283,6,1,1
301.01,98085.8,0.9087,24.37,8.86,96.2,224.9,150.97,25.28,0.9046,9,1,1
0.8,102557.8,0.08,31.59,0.54,20.0,0.52,0.38,33.33,0.0655,7,1,0
207.21,99260.3,0.776,23.24,3.24,86.92,153.38,98.63,21.83,0.7987,6,1,1
24.87,100697.4,0.2982,35.04,1.89,62.85,20.0,12.74,36.2,0.2925,10,0,0
151.9,100317.8,0.6922,25.4,5.98,81.79,83.92,51.31,26.66,0.6788,1,0,1
83.08,100350.5,0.6395,30.99,3.18,79.37,61.02,43.4,31.46,0.6122,9,1,1
305.19,98000.0,0.9055,30.67,9.08,100.0,191.84,153.42,32.02,0.9344,9,1,1
132.68,99880.3,0.6023,34.16,3.0,79.94,89.48,59.11,35.18,0.5873,9,1,1
22.1,101130.2,0.3152,18.47,2.56,60.11,19.65,14.77,19.69,0.3191,1,0,0
120.47,100021.2,0.672,30.92,3.38,78.38,93.53,57.4,31.79,0.6734,7,1,1
169.1,99124.5,0.6853,28.25,4.27,85.37,133.38,96.41,29.57,0.6659,7,1,1
19.08,100530.4,0.2311,20.53,0.69,53.86,16.76,10.83,22.19,0.2284,11,0,0
2.63,102081.2,0.08,26.02,0.97,20.0,2.22,1.3,27.19,0.0756,4,0,0
15.28,101306.2,0.1882,37.45,0.11,46.62,9.11,5.35,37.41,0.1726,9,1,0
260.99,98692.9,0.8705,32.14,6.37,91.24,178.82,134.28,33.75,0.8511,8,1,1
269.46,98547.8,0.8596,20.0,7.36,94.28,154.3,109.55,20.59,0.866,9,1,1
16.32,101487.1,0.2439,23.67,1.75,49.8,14.03,10.38,23.82,0.2607,6,1,0
3.52,102824.8,0.0821,22.03,0.0,23.9,2.19,1.74,20.61,0.0705,2,0,0
185.85,99737.2,0.7268,33.25,4.01,81.69,145.6,90.95,34.02,0.7005,7,1,1
21.37,101014.3,0.2513,18.37,2.6,54.56,18.06,10.39,19.63,0.2659,4,0,0
87.41,100500.0,0.6,30.92,3.79,75.0,50.58,40.0,32.47,0.5887,10,0,1
22.49,100791.3,0.2578,18.4,1.22,55.95,13.03,8.53,18.16,0.2421,4,0,0
15.62,100892.7,0.21,23.4,1.54,41.79,11.22,6.47,23.34,0.2006,3,0,0
159.63,99487.9,0.7062,34.56,4.48,85.62,132.96,90.28,33.18,0.6967,8,1,1
234.4,98744.9,0.7951,31.61,7.22,84.2,170.42,143.62,33.58,0.824,8,1,1
344.25,98392.6,0.9326,20.0,12.0,100.0,205.65,174.54,20.65,0.9225,9,1,1
28.4,100500.0,0.3134,19.07,1.23,59.87,17.38,9.93,18.83,0.333,12,0,0
327.85,98000.0,0.9044,30.54,5.0,96.28,187.03,144.04,31.03,0.9298,9,1,1
260.39,98477.9,0.8462,20.1,5.66,93.36,156.41,122.61,20.8,0.8745,8,1,1
237.12,99020.1,0.774,31.14,5.37,87.96,200.5,117.01,32.74,0.7809,8,1,1
319.72,98230.7,0.95,30.6,4.34,94.61,209.95,126.31,32.2,0.9588,8,1,1
236.07,99491.5,0.7705,30.37,6.24,93.13,146.65,98.81,32.27,0.7743,2,0,1
213.3,99532.4,0.7364,31.68,5.23,84.19,118.66,75.05,31.88,0.7176,6,1,1
27.25,100500.0,0.35,36.72,2.02,67.62,19.87,12.63,36.2,0.3431,12,0,0
18.4,101742.3,0.2472,31.73,2.22,50.38,10.04,8.37,32.26,0.2325,12,0,0
20.54,101156.8,0.2376,31.16,1.51,50.53,12.6,6.73,30.78,0.2414,3,0,0
233.18,99037.4,0.736,21.62,6.44,89.44,159.03,116.42,20.93,0.7595,2,0,1
149.2,99776.6,0.7014,31.3,4.82,79.29,122.34,100.36,29.53,0.7,9,1,1
275.82,98218.1,0.859,31.41,4.29,96.26,197.06,144.46,29.86,0.8479,7,1,1
258.59,98939.5,0.8361,31.99,7.51,87.41,208.2,167.66,33.85,0.8086,5,0,1
97.1,100458.6,0.7063,27.02,3.43,75.0,75.62,44.14,26.31,0.6959,9,1,1
27.77,100720.7,0.3072,29.29,3.64,64.38,17.46,11.7,30.49,0.3163,8,1,0
127.83,100367.1,0.6605,29.87,3.76,76.52,103.99,68.39,28.96,0.6852,6,1,1
228.56,98922.7,0.7635,25.92,5.23,83.16,184.29,108.17,26.71,0.7766,9,1,1
324.12,98110.3,0.8563,27.08,10.86,99.78,224.57,180.0,26.27,0.8315,7,1,1
18.12,101427.8,0.2961,23.75,2.07,49.93,13.11,11.46,25.75,0.2812,9,1,0
2.97,102361.5,0.1121,36.17,0.44,21.53,2.4,1.67,36.21,0.1048,7,1,0
283.08,98794.1,0.8901,20.88,9.33,89.35,219.12,176.23,22.55,0.877,2,0,1
85.01,100500.0,0.6,23.47,3.0,75.0,51.83,40.07,23.33,0.6043,3,0,1
27.39,100500.0,0.3321,18.75,3.54,68.43,20.0,11.61,18.05,0.3319,11,0,0
5.22,102430.6,0.1512,25.03,0.0,20.0,3.63,2.86,26.74,0.1535,1,0,0
13.7,101794.7,0.206,36.14,0.0,41.49,8.06,6.12,37.06,0.2094,3,0,0
293.2,98448.3,0.8858,31.77,5.8,95.14,188.51,127.71,31.94,0.8827,8,1,1
8.23,102278.0,0.1594,30.3,0.48,34.16,6.84,5.55,29.9,0.1737,9,1,0
311.98,98407.8,0.95,22.54,8.27,100.0,180.0,148.67,21.9,0.951,3,0,1
4.21,102853.4,0.1127,24.53,0.63,31.95,3.46,2.16,22.71,0.1256,8,1,0
2.58,101942.8,0.1119,29.99,0.53,23.5,1.62,1.09,31.73,0.1313,6,1,0
24.34,100500.0,0.284,19.69,1.34,56.94,20.0,11.93,17.99,0.2785,9,1,0
23.9,100952.6,0.3385,21.66,2.54,65.58,19.52,10.56,20.88,0.3417,8,1,0
122.3,100201.8,0.7064,28.46,3.0,79.66,72.66,40.0,28.93,0.701,8,1,1
29.79,100798.7,0.35,33.74,2.86,70.0,20.0,14.17,35.08,0.3594,6,1,0
3.91,101946.0,0.1238,36.97,1.03,27.22,2.47,1.88,38.69,0.1085,9,1,0
296.53,98517.0,0.8967,23.39,7.08,96.5,188.15,133.91,22.8,0.9076,7,1,1
97.11,100500.0,0.6543,32.81,3.19,78.67,73.84,60.22,34.66,0.6661,10,0,1
249.5,99034.9,0.7937,28.58,4.73,88.19,199.38,114.75,27.32,0.8187,9,1,1
21.83,100593.5,0.2707,29.73,5.0,47.91,18.78,15.0,31.46,0.259,8,1,0
146.77,99734.0,0.6635,33.03,5.12,82.98,106.59,71.53,33.63,0.6608,6,1,1
302.15,98499.8,0.8629,30.48,4.48,95.22,187.95,145.7,31.29,0.8473,9,1,1
1.58,102913.6,0.1167,30.76,0.0,27.94,1.11,0.7,30.82,0.1016,2,0,0
266.29,99399.8,0.8428,28.44,5.9,87.68,168.58,97.38,26.59,0.8411,9,1,1
152.24,99773.2,0.7157,34.02,5.54,85.0,95.13,60.01,34.73,0.74,7,1,1
29.85,100500.0,0.3042,34.91,4.14,68.55,20.0,15.0,34.11,0.3195,7,1,0
12.44,102051.6,0.1984,32.34,0.17,38.64,9.04,4.87,34.26,0.1867,10,0,0
91.35,100500.0,0.6419,24.48,3.16,75.0,58.23,44.87,22.53,0.6444,8,1,1
287.31,99054.4,0.8676,20.0,6.79,91.6,232.81,159.31,18.37,0.8756,8,1,1
13.37,101796.9,0.1858,19.25,0.95,45.76,7.78,6.74,17.87,0.2049,8,1,0
10.65,101994.6,0.1605,21.68,0.71,33.65,6.92,5.68,23.28,0.1604,3,0,0
12.18,102205.1,0.1897,28.99,0.78,39.12,7.91,4.87,28.37,0.1749,9,1,0
23.93,100500.0,0.3025,35.01,2.96,60.21,16.45,10.92,33.58,0.2943,12,0,0
14.29,101449.2,0.2359,18.28,0.73,46.38,7.18,4.79,17.77,0.2227,9,1,0
18.55,100500.0,0.2373,20.43,3.42,49.57,11.0,6.24,18.58,0.2481,4,0,0
345.7,98000.0,0.8867,28.8,8.76,99.41,221.72,142.89,29.22,0.903,7,1,1
21.21,100581.8,0.2788,37.2,0.71,51.74,10.65,6.83,38.74,0.2762,5,0,0
303.09,98000.0,0.8912,27.82,7.09,89.94,198.5,115.66,26.73,0.9167,6,1,1
0.95,102728.4,0.08,26.94,0.0,20.0,0.53,0.4,24.99,0.0601,6,1,0
312.35,98000.0,0.9471,26.59,6.63,100.0,242.84,180.0,28.46,0.9432,6,1,1
8.77,101300.2,0.1693,24.29,1.03,33.87,4.97,3.42,24.6,0.1494,5,0,0
28.39,100737.1,0.3492,33.6,4.53,66.79,14.43,12.81,32.17,0.361,8,1,0
274.75,98533.4,0.8209,27.7,5.75,90.4,195.5,151.13,25.84,0.8459,9,1,1
321.83,98730.9,0.9448,22.59,8.92,99.29,212.34,146.67,20.86,0.9554,8,1,1
161.37,99724.6,0.7009,20.0,3.27,82.72,101.04,56.12,20.04,0.671,7,1,1
15.95,101737.9,0.2473,28.13,2.01,50.31,11.81,7.45,26.55,0.2554,3,0,0
95.24,100278.8,0.6365,30.72,5.32,75.0,71.97,48.84,28.74,0.6204,7,1,1
3.37,102324.3,0.0958,31.87,0.43,26.35,1.78,1.33,33.07,0.0894,5,0,0
23.74,100599.5,0.3123,20.58,2.78,57.76,13.63,9.56,20.99,0.3074,5,0,0
19.41,101722.9,0.2465,21.87,1.29,51.42,11.58,8.14,20.24,0.2358,9,1,0
20.37,100762.4,0.2496,22.66,3.91,50.78,11.04,8.08,22.48,0.2599,1,0,0
29.95,100643.7,0.35,27.93,4.16,69.65,20.0,12.57,26.03,0.3635,6,1,0
19.51,101266.5,0.2455,29.56,2.72,37.6,13.31,9.16,30.44,0.2493,6,1,0
232.94,99228.7,0.8084,31.25,8.96,90.34,189.36,124.99,31.52,0.7968,8,1,1
12.26,100979.9,0.2086,23.77,0.7,53.16,10.36,6.26,23.76,0.1955,5,0,0
83.18,100214.6,0.6,31.13,3.0,75.75,55.75,40.0,32.67,0.5973,8,1,1
7.54,102262.7,0.1409,25.38,0.28,33.78,4.58,3.76,26.66,0.1305,10,0,0
129.6,99954.3,0.7013,25.11,4.99,75.0,81.99,51.69,24.62,0.6881,9,1,1
11.09,102038.3,0.2356,24.15,0.09,40.07,5.56,2.94,24.19,0.2282,2,0,0
226.27,99076.0,0.7856,23.43,6.67,93.31,125.22,74.18,24.96,0.7662,8,1,1
5.04,102184.6,0.1017,36.28,0.76,26.68,3.97,3.02,37.9,0.1185,1,0,0
11.3,101708.0,0.1601,28.06,0.77,35.48,10.02,5.3,28.0,0.1654,7,1,0
2.2,102292.8,0.102,32.06,0.54,22.79,1.41,1.2,32.08,0.0826,4,0,0
11.07,101536.2,0.1491,33.2,0.0,37.79,6.42,5.42,31.53,0.1483,12,0,0
136.62,99623.0,0.6418,20.05,4.82,81.55,85.14,55.94,21.15,0.6289,8,1,1
22.06,101152.7,0.253,36.22,2.06,57.35,13.09,10.94,35.47,0.2559,5,0,0
9.3,101987.8,0.1881,34.22,0.42,33.93,5.13,2.83,35.33,0.2003,6,1,0
128.99,100137.1,0.6793,20.0,4.07,80.88,101.44,73.79,18.7,0.6935,8,1,1
0.83,102577.4,0.0837,25.6,0.29,20.0,0.6,0.52,24.92,0.0918,11,0,0
12.07,101965.1,0.2141,37.2,1.43,38.35,7.23,5.47,37.63,0.2114,12,0,0
22.38,101137.1,0.2793,32.0,3.41,61.23,19.28,15.0,31.91,0.2609,10,0,0
147.59,99690.7,0.683,30.37,5.44,80.56,92.89,62.65,30.12,0.7101,7,1,1
28.48,100829.1,0.3228,26.49,3.64,68.14,20.0,11.38,28.33,0.3254,4,0,0
19.46,101189.1,0.2587,29.85,2.04,58.05,11.72,8.81,31.38,0.2716,1,0,0
17.52,101478.7,0.206,31.89,3.42,54.41,14.67,10.47,29.97,0.2244,7,1,0
1.3,102803.8,0.1019,28.16,0.02,24.29,0.97,0.71,29.0,0.1145,9,1,0
19.35,100884.7,0.2456,37.57,2.03,51.27,12.13,7.41,35.76,0.2354,9,1,0
294.03,98277.3,0.9002,28.54,7.69,97.49,175.42,143.43,28.78,0.8936,6,1,1
130.58,99805.3,0.6635,26.67,4.94,80.14,108.89,73.01,27.56,0.6416,6,1,1
262.79,98585.2,0.8218,29.4,6.4,92.51,167.91,133.87,31.39,0.8421,8,1,1
1.65,102269.3,0.1207,26.54,0.44,22.72,1.47,0.98,26.39,0.1312,1,0,0
21.59,101721.6,0.2562,19.28,2.69,60.53,16.77,13.31,21.0,0.2479,11,0,0
128.54,100034.0,0.7349,34.13,3.0,75.0,107.39,85.57,34.76,0.7167,8,1,1
22.74,100700.3,0.2787,37.41,2.4,57.01,13.43,6.74,38.39,0.2674,9,1,0
110.83,100017.1,0.6576,27.32,3.0,80.84,67.76,57.0,28.21,0.6412,8,1,1
17.12,100899.6,0.1823,23.79,2.68,48.74,9.4,5.77,24.0,0.1684,7,1,0
149.43,100306.2,0.7122,28.73,3.25,86.43,105.0,60.94,29.65,0.6824,9,1,1
12.66,101226.7,0.1678,29.72,1.93,43.08,7.65,3.91,29.07,0.1709,10,0,0
